rowid,question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
534,135299,72152,2020,Michigan,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,856,lv,lv,Live Phone,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/28/20 13:29,,https://int.nyt.com/data/documenttools/mi102320-crosstabs/9308372de600fa49/full.pdf,general,6280,James,13454,John James,REP,41.0
535,135299,72152,2020,Michigan,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,856,lv,lv,Live Phone,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/28/20 13:29,,https://int.nyt.com/data/documenttools/mi102320-crosstabs/9308372de600fa49/full.pdf,general,6280,Squier,15622,Marcia Squier,GRE,1.0
536,135299,72152,2020,Michigan,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,856,lv,lv,Live Phone,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/28/20 13:29,,https://int.nyt.com/data/documenttools/mi102320-crosstabs/9308372de600fa49/full.pdf,general,6280,Dern,15849,Douglas P. Dern,NLP,0.0
537,135299,72152,2020,Michigan,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,856,lv,lv,Live Phone,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/28/20 13:29,,https://int.nyt.com/data/documenttools/mi102320-crosstabs/9308372de600fa49/full.pdf,general,6280,Willis,15850,Valerie Willis,UST,0.0
538,135518,72233,2020,New Hampshire,446,Saint Anselm College,,,Saint Anselm College,494,Saint Anselm College,A/B,1018,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 19:17,,https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,general,6286,Shaheen,13448,Jeanne Shaheen,DEM,54.0
539,135518,72233,2020,New Hampshire,446,Saint Anselm College,,,Saint Anselm College,494,Saint Anselm College,A/B,1018,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 19:17,,https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,general,6286,Messner,14492,Corky Messner,REP,39.0
540,135518,72233,2020,New Hampshire,446,Saint Anselm College,,,Saint Anselm College,494,Saint Anselm College,A/B,1018,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 19:17,,https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,general,6286,O'Donnell,15620,Justin F. O'Donnell,LIB,2.0
541,135659,72295,2020,Alabama,1522,Swayable,,,Swayable,543,Swayable,C,232,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:56,,https://www.swayable.com/polls/2020-10-28.html,general,6266,Jones,13612,Doug Jones,DEM,45.6
542,135659,72295,2020,Alabama,1522,Swayable,,,Swayable,543,Swayable,C,232,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:56,,https://www.swayable.com/polls/2020-10-28.html,general,6266,Tuberville,13614,Tommy Tuberville,REP,54.4
543,135658,72296,2020,Arizona,1522,Swayable,,,Swayable,543,Swayable,C,286,lv,lv,Online,U.S. Senate,2,Class III,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:56,,https://www.swayable.com/polls/2020-10-28.html,general,6268,Kelly,13445,Mark Kelly,DEM,55.8
544,135658,72296,2020,Arizona,1522,Swayable,,,Swayable,543,Swayable,C,286,lv,lv,Online,U.S. Senate,2,Class III,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:56,,https://www.swayable.com/polls/2020-10-28.html,general,6268,McSally,13446,Martha McSally,REP,44.2
545,135653,72299,2020,Georgia,1522,Swayable,,,Swayable,543,Swayable,C,342,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6271,Ossoff,14567,Jon Ossoff,DEM,47.8
546,135653,72299,2020,Georgia,1522,Swayable,,,Swayable,543,Swayable,C,342,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6271,Perdue,14568,David A. Perdue,REP,49.4
547,135653,72299,2020,Georgia,1522,Swayable,,,Swayable,543,Swayable,C,342,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6271,Hazel,14572,Shane Hazel,LIB,2.8
548,135654,72302,2020,Michigan,1522,Swayable,,,Swayable,543,Swayable,C,365,lv,lv,Online,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6280,Peters,13453,Gary C. Peters,DEM,58.4
549,135654,72302,2020,Michigan,1522,Swayable,,,Swayable,543,Swayable,C,365,lv,lv,Online,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6280,James,13454,John James,REP,41.6
550,135655,72303,2020,North Carolina,1522,Swayable,,,Swayable,543,Swayable,C,363,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6284,Cunningham,13468,Cal Cunningham,DEM,49.7
551,135655,72303,2020,North Carolina,1522,Swayable,,,Swayable,543,Swayable,C,363,lv,lv,Online,U.S. Senate,0,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6284,Tillis,13461,Thom Tillis,REP,50.3
552,135656,72304,2020,New Jersey,1522,Swayable,,,Swayable,543,Swayable,C,363,lv,lv,Online,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6287,Booker,14564,Cory A. Booker,DEM,61.0
553,135656,72304,2020,New Jersey,1522,Swayable,,,Swayable,543,Swayable,C,363,lv,lv,Online,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6287,Mehta,14565,Rikin Mehta,REP,39.0
554,135652,72308,2020,Texas,1522,Swayable,,,Swayable,543,Swayable,C,492,lv,lv,Online,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6295,Hegar,13459,Mary Jennings Hegar,DEM,47.6
555,135652,72308,2020,Texas,1522,Swayable,,,Swayable,543,Swayable,C,492,lv,lv,Online,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:55,,https://www.swayable.com/polls/2020-10-28.html,general,6295,Cornyn,13444,John Cornyn,REP,52.4
556,135657,72309,2020,Virginia,1522,Swayable,,,Swayable,543,Swayable,C,332,lv,lv,Online,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:56,,https://www.swayable.com/polls/2020-10-28.html,general,6296,Warner,14760,Mark R. Warner,DEM,59.7
557,135657,72309,2020,Virginia,1522,Swayable,,,Swayable,543,Swayable,C,332,lv,lv,Online,U.S. Senate,2,Class II,10/23/20,10/26/20,11/3/20,,0,,,0,0,10/30/20 07:56,,https://www.swayable.com/polls/2020-10-28.html,general,6296,Gade,15688,Daniel M. Gade,REP,40.3
558,135093,72058,2020,Michigan,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,652,lv,lv,Online,U.S. Senate,2,Class II,10/20/20,10/26/20,11/3/20,,0,,,0,0,10/27/20 15:56,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline_reuters_michigan_state_poll_w5_10_27_2020.pdf,general,6280,Peters,13453,Gary C. Peters,DEM,50.0
559,135093,72058,2020,Michigan,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,652,lv,lv,Online,U.S. Senate,2,Class II,10/20/20,10/26/20,11/3/20,,0,,,0,0,10/27/20 15:56,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline_reuters_michigan_state_poll_w5_10_27_2020.pdf,general,6280,James,13454,John James,REP,44.0
560,135451,72206,2020,Texas,1234,University of Massachusetts Lowell,,,University of Massachusetts Lowell,355,University of Massachusetts Lowell,B+,873,lv,lv,Online,U.S. Senate,2,Class II,10/20/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 12:46,,https://www.uml.edu/docs/2020-Texas-Oct-Topline_tcm18-331627.pdf,general,6295,Hegar,13459,Mary Jennings Hegar,DEM,44.0
561,135451,72206,2020,Texas,1234,University of Massachusetts Lowell,,,University of Massachusetts Lowell,355,University of Massachusetts Lowell,B+,873,lv,lv,Online,U.S. Senate,2,Class II,10/20/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 12:46,,https://www.uml.edu/docs/2020-Texas-Oct-Topline_tcm18-331627.pdf,general,6295,Cornyn,13444,John Cornyn,REP,49.0
562,135452,72207,2020,North Carolina,1234,University of Massachusetts Lowell,,,University of Massachusetts Lowell,355,University of Massachusetts Lowell,B+,911,lv,lv,Online,U.S. Senate,0,Class II,10/20/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 12:47,,https://www.uml.edu/docs/2020-NC-Oct-Topline_tcm18-331629.pdf,general,6284,Cunningham,13468,Cal Cunningham,DEM,49.0
563,135452,72207,2020,North Carolina,1234,University of Massachusetts Lowell,,,University of Massachusetts Lowell,355,University of Massachusetts Lowell,B+,911,lv,lv,Online,U.S. Senate,0,Class II,10/20/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 12:47,,https://www.uml.edu/docs/2020-NC-Oct-Topline_tcm18-331629.pdf,general,6284,Tillis,13461,Thom Tillis,REP,45.0
564,135453,72208,2020,New Hampshire,1234,University of Massachusetts Lowell,,,University of Massachusetts Lowell,355,University of Massachusetts Lowell,B+,757,lv,lv,Online,U.S. Senate,0,Class II,10/16/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 12:47,,https://www.uml.edu/docs/2020-NH-Oct-Topline_tcm18-331636.pdf,general,6286,Shaheen,13448,Jeanne Shaheen,DEM,57.0
565,135453,72208,2020,New Hampshire,1234,University of Massachusetts Lowell,,,University of Massachusetts Lowell,355,University of Massachusetts Lowell,B+,757,lv,lv,Online,U.S. Senate,0,Class II,10/16/20,10/26/20,11/3/20,,0,,,0,0,10/29/20 12:47,,https://www.uml.edu/docs/2020-NH-Oct-Topline_tcm18-331636.pdf,general,6286,Messner,14492,Corky Messner,REP,38.0
566,135317,72157,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,B/C,763,lv,lv,IVR/Online,U.S. Senate,0,Class II,10/24/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 14:38,,https://surveyresearch-ecu.reportablenews.com/pr/ecu-poll-of-south-carolina-graham-with-a-narrow-lead-over-harrison-among-likely-voters-trump-ahead-of-biden-as-election-day-nears,general,6292,Harrison,13457,Jaime Harrison,DEM,47.44
567,135317,72157,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,B/C,763,lv,lv,IVR/Online,U.S. Senate,0,Class II,10/24/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 14:38,,https://surveyresearch-ecu.reportablenews.com/pr/ecu-poll-of-south-carolina-graham-with-a-narrow-lead-over-harrison-among-likely-voters-trump-ahead-of-biden-as-election-day-nears,general,6292,Graham,13458,Lindsey Graham,REP,49.28
568,135139,72065,2020,Michigan,176,Glengariff Group,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,B/C,600,lv,lv,Live Phone,U.S. Senate,2,Class II,10/23/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 08:02,,https://www.clickondetroit.com/decision-2020/2020/10/28/poll-gary-peters-opens-nearly-10-point-lead-on-john-james-in-michigan-us-senate-race/,general,6280,Peters,13453,Gary C. Peters,DEM,48.4
569,135139,72065,2020,Michigan,176,Glengariff Group,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,B/C,600,lv,lv,Live Phone,U.S. Senate,2,Class II,10/23/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 08:02,,https://www.clickondetroit.com/decision-2020/2020/10/28/poll-gary-peters-opens-nearly-10-point-lead-on-john-james-in-michigan-us-senate-race/,general,6280,James,13454,John James,REP,38.8
570,134886,71957,2020,Texas,1515,Data for Progress,"1155,1452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,1018,lv,lv,Online,U.S. Senate,2,Class II,10/22/20,10/25/20,11/3/20,,0,DEM,,0,0,10/26/20 11:53,,https://filesforprogress.org/memos/2020-senate-project/week-6/dfp_psp_tx_10.26.pdf,general,6295,Hegar,13459,Mary Jennings Hegar,DEM,46.0
571,134886,71957,2020,Texas,1515,Data for Progress,"1155,1452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,1018,lv,lv,Online,U.S. Senate,2,Class II,10/22/20,10/25/20,11/3/20,,0,DEM,,0,0,10/26/20 11:53,,https://filesforprogress.org/memos/2020-senate-project/week-6/dfp_psp_tx_10.26.pdf,general,6295,Cornyn,13444,John Cornyn,REP,48.0
572,134886,71957,2020,Texas,1515,Data for Progress,"1155,1452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,1018,lv,lv,Online,U.S. Senate,2,Class II,10/22/20,10/25/20,11/3/20,,0,DEM,,0,0,10/26/20 11:53,,https://filesforprogress.org/memos/2020-senate-project/week-6/dfp_psp_tx_10.26.pdf,general,6295,Turullols-Bonilla,15683,Ricardo Turullols-Bonilla,IND,1.0
573,134886,71957,2020,Texas,1515,Data for Progress,"1155,1452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,1018,lv,lv,Online,U.S. Senate,2,Class II,10/22/20,10/25/20,11/3/20,,0,DEM,,0,0,10/26/20 11:53,,https://filesforprogress.org/memos/2020-senate-project/week-6/dfp_psp_tx_10.26.pdf,general,6295,McKennon,15835,Kerry Douglas McKennon,LIB,1.0
574,135086,72055,2020,Arizona,1293,OH Predictive Insights,,,OH Predictive Insights,235,OH Predictive Insights,B/C,716,lv,lv,Live Phone,U.S. Senate,2,Class III,10/22/20,10/25/20,11/3/20,,0,,,0,0,10/27/20 14:38,,https://ohpredictive.com/press-releases/poll-biden-maintains-small-lead-in-arizona/,general,6268,Kelly,13445,Mark Kelly,DEM,50.0
575,135086,72055,2020,Arizona,1293,OH Predictive Insights,,,OH Predictive Insights,235,OH Predictive Insights,B/C,716,lv,lv,Live Phone,U.S. Senate,2,Class III,10/22/20,10/25/20,11/3/20,,0,,,0,0,10/27/20 14:38,,https://ohpredictive.com/press-releases/poll-biden-maintains-small-lead-in-arizona/,general,6268,McSally,13446,Martha McSally,REP,45.0
576,135269,72139,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B/C,504,lv,lv,Live Phone,U.S. Senate,0,Class II,10/22/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 11:13,,https://www.nccivitas.org/polling/biden-razor-thin-lead-trump/,general,6284,Cunningham,13468,Cal Cunningham,DEM,46.0
577,135269,72139,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B/C,504,lv,lv,Live Phone,U.S. Senate,0,Class II,10/22/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 11:13,,https://www.nccivitas.org/polling/biden-razor-thin-lead-trump/,general,6284,Tillis,13461,Thom Tillis,REP,43.0
578,135269,72139,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B/C,504,lv,lv,Live Phone,U.S. Senate,0,Class II,10/22/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 11:13,,https://www.nccivitas.org/polling/biden-razor-thin-lead-trump/,general,6284,Bray,14557,Shannon Wilson Bray,LIB,2.0
579,135269,72139,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B/C,504,lv,lv,Live Phone,U.S. Senate,0,Class II,10/22/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 11:13,,https://www.nccivitas.org/polling/biden-razor-thin-lead-trump/,general,6284,Hayes,14558,Kevin Eugene Hayes,CON,1.0
580,135337,72161,2020,Arizona,1636,The Justice Collaborative Institute,,,The Justice Collaborative Institute,630,The Justice Collaborative Institute,B/C,1007,rv,rv,Online,U.S. Senate,2,Class III,10/22/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 16:52,,https://tjcinstitute.com/wp-content/uploads/2020/10/From-President-and-Senate-to-County-Attorney-and-Sheriff-Democrats-Lead-Up-and-Down-the-Ballot-in-Arizona-1.pdf,general,6268,Kelly,13445,Mark Kelly,DEM,50.0
581,135337,72161,2020,Arizona,1636,The Justice Collaborative Institute,,,The Justice Collaborative Institute,630,The Justice Collaborative Institute,B/C,1007,rv,rv,Online,U.S. Senate,2,Class III,10/22/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 16:52,,https://tjcinstitute.com/wp-content/uploads/2020/10/From-President-and-Senate-to-County-Attorney-and-Sheriff-Democrats-Lead-Up-and-Down-the-Ballot-in-Arizona-1.pdf,general,6268,McSally,13446,Martha McSally,REP,40.0
582,135130,72076,2020,Maine,1595,Colby College,,,Colby College,593,Colby College,B/C,879,lv,lv,Live Phone/Online,U.S. Senate,2,Class II,10/21/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 07:47,,https://docs.google.com/spreadsheets/d/1JcpvID4F9MyFxovFcWd_Mm8oP4W4OKi-w2kGyCxZaVU/edit#gid=892296324,general,6279,Gideon,13455,Sara Gideon,DEM,46.6
583,135130,72076,2020,Maine,1595,Colby College,,,Colby College,593,Colby College,B/C,879,lv,lv,Live Phone/Online,U.S. Senate,2,Class II,10/21/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 07:47,,https://docs.google.com/spreadsheets/d/1JcpvID4F9MyFxovFcWd_Mm8oP4W4OKi-w2kGyCxZaVU/edit#gid=892296324,general,6279,Collins,13456,Susan M. Collins,REP,43.4
584,135130,72076,2020,Maine,1595,Colby College,,,Colby College,593,Colby College,B/C,879,lv,lv,Live Phone/Online,U.S. Senate,2,Class II,10/21/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 07:47,,https://docs.google.com/spreadsheets/d/1JcpvID4F9MyFxovFcWd_Mm8oP4W4OKi-w2kGyCxZaVU/edit#gid=892296324,general,6279,Linn,14691,Max Linn,IND,1.7
585,135130,72076,2020,Maine,1595,Colby College,,,Colby College,593,Colby College,B/C,879,lv,lv,Live Phone/Online,U.S. Senate,2,Class II,10/21/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 07:47,,https://docs.google.com/spreadsheets/d/1JcpvID4F9MyFxovFcWd_Mm8oP4W4OKi-w2kGyCxZaVU/edit#gid=892296324,general,6279,Savage,14690,Lisa Savage,IND,4.7
586,134908,71967,2020,Texas,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,802,lv,lv,Live Phone,U.S. Senate,2,Class II,10/20/20,10/25/20,11/3/20,,0,,,0,0,10/26/20 13:03,,https://int.nyt.com/data/documenttools/tx102020-crosstabs-1/a1e2440aa9de6f2e/full.pdf,general,6295,Hegar,13459,Mary Jennings Hegar,DEM,38.0
587,134908,71967,2020,Texas,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,802,lv,lv,Live Phone,U.S. Senate,2,Class II,10/20/20,10/25/20,11/3/20,,0,,,0,0,10/26/20 13:03,,https://int.nyt.com/data/documenttools/tx102020-crosstabs-1/a1e2440aa9de6f2e/full.pdf,general,6295,Cornyn,13444,John Cornyn,REP,48.0
588,134908,71967,2020,Texas,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,802,lv,lv,Live Phone,U.S. Senate,2,Class II,10/20/20,10/25/20,11/3/20,,0,,,0,0,10/26/20 13:03,,https://int.nyt.com/data/documenttools/tx102020-crosstabs-1/a1e2440aa9de6f2e/full.pdf,general,6295,McKennon,15835,Kerry Douglas McKennon,LIB,4.0
589,135125,72074,2020,Michigan,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,902,rv,rv,Live Phone,U.S. Senate,2,Class II,10/20/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 07:25,,https://www.langerresearch.com/wp-content/uploads/1216a52020StateBattlegrounds-MIWI.pdf,general,6280,Peters,13453,Gary C. Peters,DEM,49.0
590,135125,72074,2020,Michigan,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,902,rv,rv,Live Phone,U.S. Senate,2,Class II,10/20/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 07:25,,https://www.langerresearch.com/wp-content/uploads/1216a52020StateBattlegrounds-MIWI.pdf,general,6280,James,13454,John James,REP,45.0
591,135126,72074,2020,Michigan,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,789,lv,lv,Live Phone,U.S. Senate,2,Class II,10/20/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 07:25,,https://www.langerresearch.com/wp-content/uploads/1216a52020StateBattlegrounds-MIWI.pdf,general,6280,Peters,13453,Gary C. Peters,DEM,52.0
592,135126,72074,2020,Michigan,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,789,lv,lv,Live Phone,U.S. Senate,2,Class II,10/20/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 07:25,,https://www.langerresearch.com/wp-content/uploads/1216a52020StateBattlegrounds-MIWI.pdf,general,6280,James,13454,John James,REP,46.0
593,135278,72147,2020,Arizona,1640,Univision/Latino Decisions/North Star Opinion Research,501,Arizona State,Univision/Latino Decisions/North Star Opinion Research,516,Univision/Latino Decisions/North Star Opinion Research,B/C,725,rv,rv,Live Phone/Online,U.S. Senate,2,Class III,10/17/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 13:00,,https://st1.uvnimg.com/33/8f/ed1016da4a5fb16ec7e34cd5568a/univision-crosstabs-october-final.pdf,general,6268,Kelly,13445,Mark Kelly,DEM,51.0
594,135278,72147,2020,Arizona,1640,Univision/Latino Decisions/North Star Opinion Research,501,Arizona State,Univision/Latino Decisions/North Star Opinion Research,516,Univision/Latino Decisions/North Star Opinion Research,B/C,725,rv,rv,Live Phone/Online,U.S. Senate,2,Class III,10/17/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 13:00,,https://st1.uvnimg.com/33/8f/ed1016da4a5fb16ec7e34cd5568a/univision-crosstabs-october-final.pdf,general,6268,McSally,13446,Martha McSally,REP,39.0
595,135279,72149,2020,Texas,1499,Univision/Latino Decisions/North Star Opinion Research,1245,University of Houston,Univision/Latino Decisions/North Star Opinion Research,516,Univision/Latino Decisions/North Star Opinion Research,B/C,758,rv,rv,Live Phone/Online,U.S. Senate,2,Class II,10/17/20,10/25/20,11/3/20,,0,,,0,0,10/28/20 13:00,,https://st1.uvnimg.com/33/8f/ed1016da4a5fb16ec7e34cd5568a/univision-crosstabs-october-final.pdf,general,6295,Hegar,13459,Mary Jennings Hegar,DEM,40.0
