poll_id,study_id,release_version,pollster_id,sponsor_id,source_url,raw_hash,field_start,field_end,published_at,corrected_at,retrieved_at,valid_from,valid_to,available_at,event_time,election_id,office,state,race_id,population,sample_size,mode,dem_share,rep_share,undecided,other_share,two_party_margin,partisan,exclusion_status,exclusion_reason,parser_version,normalized_at,supersedes
poll-2020-CA-9-130,study-2020-CA-Siena-2020-06-26,1,Siena,none,synthetic://fixtures/polls,1b2673d4e5b00ad0a0f403fdc74e4c1985fa6825661ac632d8d30fd1d3900fbf,2020-06-22,2020-06-26,2020-06-27,,2026-09-13T15:08:13.878680+00:00,2020-06-27,,2020-06-27,2020-06-26,senate-2020,US_SENATE,CA,senate-2020-CA,LV,600,Online,62.6,37.4,2.77,1.17,25.208,False,include,,fixtures-v1,2026-09-13T15:08:13.878680+00:00,
poll-2020-CA-10-96,study-2020-CA-Emerson-2020-07-30,1,Emerson,none,synthetic://fixtures/polls,40af4851f106f6d737347034c13da8b9854333c61b0a6a98436a7ad1d33eba25,2020-07-26,2020-07-30,2020-07-31,,2026-09-13T15:08:13.878680+00:00,2020-07-31,,2020-07-31,2020-07-30,senate-2020,US_SENATE,CA,senate-2020-CA,LV,750,Online,67.14,32.86,4.63,0.81,34.276,False,include,,fixtures-v1,2026-09-13T15:08:13.878680+00:00,
poll-2020-CT-0-142,study-2020-CT-Siena-tracker,1,Siena,none,synthetic://fixtures/polls,a0bdca5ef7aeb6f7dc82c49e3b5bf26350d672dedde134176374f79ba8642105,2020-09-27,2020-09-30,2020-10-01,,2026-09-13T15:08:13.878680+00:00,2020-10-01,,2020-10-01,2020-09-30,senate-2020,US_SENATE,CT,senate-2020-CT,LV,750,Online,63.21,36.79,3.72,1.06,26.425,False,include,,fixtures-v1,2026-09-13T15:08:13.878680+00:00,
poll-2020-CT-1-126,study-2020-CT-Data for Progress-2020-06-30,1,Data for Progress,none,synthetic://fixtures/polls,ffd6b76d1f11a5237441866a753c3c171a2675c9398bf56c595ef05c1531e51e,2020-06-27,2020-06-30,2020-07-01,,2026-09-13T15:08:13.878680+00:00,2020-07-01,,2020-07-01,2020-06-30,senate-2020,US_SENATE,CT,senate-2020-CT,LV,900,Live Phone,58.17,41.83,6.39,1.78,16.338,False,include,,fixtures-v1,2026-09-13T15:08:13.878680+00:00,
poll-2020-CT-2-7,study-2020-CT-Trafalgar-2020-10-27,1,Trafalgar,none,synthetic://fixtures/polls,1250a284996174d17f379007d577dcb7c096ce0f623d7d2415559d2eaa5a20d1,2020-10-23,2020-10-27,2020-10-28,,2026-09-13T15:08:13.878680+00:00,2020-10-28,,2020-10-28,2020-10-27,senate-2020,US_SENATE,CT,senate-2020-CT,LV,1200,IVR/Online,53.34,46.66,5.31,1.45,6.69,False,include,,fixtures-v1,2026-09-13T15:08:13.878680+00:00,
poll-2020-CT-3-23,study-2020-CT-Siena-tracker,1,Siena,none,synthetic://fixtures/polls,dbf84272d0832aa443c7c66ca0ecd83ed3964d5fe7db5140b5a987a4d24781f2,2020-09-24,2020-09-27,2020-09-28,,2026-09-13T15:08:13.879681+00:00,2020-09-28,,2020-09-28,2020-09-27,senate-2020,US_SENATE,CT,senate-2020-CT,LV,750,Online,59.12,40.88,4.85,0.7,18.242,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-CT-4-64,study-2020-CT-Data for Progress-2020-08-31,1,Data for Progress,none,synthetic://fixtures/polls,330552fe3e38e8f87ceab77423a65cb83e7efeca6d43ebec016f7e77e2043a28,2020-08-28,2020-08-31,2020-09-01,,2026-09-13T15:08:13.879681+00:00,2020-09-01,,2020-09-01,2020-08-31,senate-2020,US_SENATE,CT,senate-2020-CT,RV,1200,IVR/Online,58.22,41.78,5.54,0.88,16.436,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-0-48,study-2020-FL-Trafalgar-tracker,1,Trafalgar,none,synthetic://fixtures/polls,e9b349fbe8c29e1de6f02b541c3fcdbd45e0629065b5c1570f23e0f5972624c6,2020-10-04,2020-10-07,2020-10-08,,2026-09-13T15:08:13.879681+00:00,2020-10-08,,2020-10-08,2020-10-07,senate-2020,US_SENATE,FL,senate-2020-FL,LV,1200,IVR/Online,56.7,43.3,4.91,0.58,13.396,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-1-2,study-2020-FL-Trafalgar-tracker,1,Trafalgar,none,synthetic://fixtures/polls,2c08af4680ebb7a18a2ee44fb1c7d3b30aeae32f3713b6421d10d409465cef6d,2020-10-03,2020-10-06,2020-10-07,,2026-09-13T15:08:13.879681+00:00,2020-10-07,,2020-10-07,2020-10-06,senate-2020,US_SENATE,FL,senate-2020-FL,LV,600,Online,55.02,44.98,3.53,1.05,10.036,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-2-103,study-2020-FL-Trafalgar-tracker,1,Trafalgar,none,synthetic://fixtures/polls,4efa414e8bb2407692fea5a407d0d09f4837260dd20f0e294fe74dc51bf31eb5,2020-10-02,2020-10-05,2020-10-06,,2026-09-13T15:08:13.879681+00:00,2020-10-06,,2020-10-06,2020-10-05,senate-2020,US_SENATE,FL,senate-2020-FL,LV,750,IVR/Online,49.81,50.19,5.03,0.69,-0.386,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-3-8,study-2020-FL-Trafalgar-tracker,1,Trafalgar,none,synthetic://fixtures/polls,1fec00221e740ce669831490a9f16cec34f013d37255328f6568e36330891482,2020-10-01,2020-10-04,2020-10-05,,2026-09-13T15:08:13.879681+00:00,2020-10-05,,2020-10-05,2020-10-04,senate-2020,US_SENATE,FL,senate-2020-FL,LV,750,Live Phone,51.34,48.66,3.26,0.45,2.689,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-4-105,study-2020-FL-PPP-2020-07-21,1,PPP,none,synthetic://fixtures/polls,f75d07324645974226aaa9eb910f7a4eb9c50fd93f445c6eb9ec1754f90b0780,2020-07-18,2020-07-21,2020-07-22,,2026-09-13T15:08:13.879681+00:00,2020-07-22,,2020-07-22,2020-07-21,senate-2020,US_SENATE,FL,senate-2020-FL,LV,600,IVR/Online,55.24,44.76,7.74,1.0,10.482,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-5-137,study-2020-FL-YouGov-2020-06-19,1,YouGov,none,synthetic://fixtures/polls,e08ccb155f186339f628bccb2a6587f0c52974d64dce7aebc032f7dd0c269066,2020-06-15,2020-06-19,2020-06-19,,2026-09-13T15:08:13.879681+00:00,2020-06-19,,2020-06-19,2020-06-19,senate-2020,US_SENATE,FL,senate-2020-FL,RV,400,IVR/Online,54.48,45.52,6.47,0.93,8.952,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-6-91,study-2020-FL-PPP-2020-08-04,1,PPP,none,synthetic://fixtures/polls,f2219619272f9d18a4b925824a96367f4538a562978b1d1dfc3be3835fd30f38,2020-08-01,2020-08-04,2020-08-04,,2026-09-13T15:08:13.879681+00:00,2020-08-04,,2020-08-04,2020-08-04,senate-2020,US_SENATE,FL,senate-2020-FL,LV,900,IVR/Online,49.78,50.22,0.4,0.45,-0.446,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-7-98,study-2020-FL-SurveyUSA-2020-07-28,1,SurveyUSA,none,synthetic://fixtures/polls,827cebbcb30600669e93fb70fad2d3e113cbd1c1ef75e0f74d4e5c78c1896d9c,2020-07-24,2020-07-28,2020-07-29,,2026-09-13T15:08:13.879681+00:00,2020-07-29,,2020-07-29,2020-07-28,senate-2020,US_SENATE,FL,senate-2020-FL,RV,600,IVR/Online,54.04,45.96,4.2,0.36,8.08,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-8-72,study-2020-FL-PPP-2020-08-23,1,PPP,none,synthetic://fixtures/polls,105b0c655aa46c7149b61afcf0c4f1c04d6a4207cf0329fe119c3aa017a401e6,2020-08-20,2020-08-23,2020-08-23,,2026-09-13T15:08:13.879681+00:00,2020-08-23,,2020-08-23,2020-08-23,senate-2020,US_SENATE,FL,senate-2020-FL,LV,1200,Live Phone,51.41,48.59,4.4,0.44,2.825,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-9-91,study-2020-FL-Siena-2020-08-04,1,Siena,none,synthetic://fixtures/polls,93394298874fdcc24cdeabc564a245e4796320cb38158b7dfcaaa245ad8fde42,2020-08-02,2020-08-04,2020-08-05,,2026-09-13T15:08:13.879681+00:00,2020-08-05,,2020-08-05,2020-08-04,senate-2020,US_SENATE,FL,senate-2020-FL,LV,500,IVR/Online,52.4,47.6,4.66,1.25,4.795,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-10-7,study-2020-FL-PPP-2020-10-27,1,PPP,none,synthetic://fixtures/polls,39131f47cbff899b833f9ecc2b8e6eaaeda0758893f13be4e5797c9cd9e4b276,2020-10-24,2020-10-27,2020-10-28,,2026-09-13T15:08:13.879681+00:00,2020-10-28,,2020-10-28,2020-10-27,senate-2020,US_SENATE,FL,senate-2020-FL,RV,500,Live Phone,56.32,43.68,2.99,0.3,12.636,False,include,,fixtures-v1,2026-09-13T15:08:13.879681+00:00,
poll-2020-FL-11-51,study-2020-FL-SurveyUSA-2020-09-13,1,SurveyUSA,none,synthetic://fixtures/polls,62516cca3da3303ad77404f747caf4bab625e39f5f317b2372813ddbc5084444,2020-09-11,2020-09-13,2020-09-14,,2026-09-13T15:08:13.880679+00:00,2020-09-14,,2020-09-14,2020-09-13,senate-2020,US_SENATE,FL,senate-2020-FL,RV,900,Online,49.66,50.34,3.77,1.01,-0.684,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-FL-12-40,study-2020-FL-Trafalgar-2020-09-24,1,Trafalgar,none,synthetic://fixtures/polls,5a9afb768fb59b13eacf6e25f759032a45658602557d5de69a867c07b9441fb9,2020-09-22,2020-09-24,2020-09-24,,2026-09-13T15:08:13.880679+00:00,2020-09-24,,2020-09-24,2020-09-24,senate-2020,US_SENATE,FL,senate-2020-FL,LV,600,Live Phone,51.29,48.71,4.87,0.86,2.585,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-FL-13-38,study-2020-FL-PPP-2020-09-26,1,PPP,none,synthetic://fixtures/polls,ca28796a40bae51cfb44bc2ad3fa0d11667e881c3e3f8a06cf59162c9ee32ff5,2020-09-23,2020-09-26,2020-09-27,,2026-09-13T15:08:13.880679+00:00,2020-09-27,,2020-09-27,2020-09-26,senate-2020,US_SENATE,FL,senate-2020-FL,RV,500,Live Phone,52.99,47.01,3.62,0.58,5.974,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-FL-14-37,study-2020-FL-RMG Research-2020-09-27,1,RMG Research,none,synthetic://fixtures/polls,9fa014279d9909211049c47d3407f8dc69174d9332cc6ec50d1624ba326ee480,2020-09-23,2020-09-27,2020-09-27,,2026-09-13T15:08:13.880679+00:00,2020-09-27,,2020-09-27,2020-09-27,senate-2020,US_SENATE,FL,senate-2020-FL,LV,400,IVR/Online,51.97,48.03,3.5,0.33,3.938,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-FL-15-103,study-2020-FL-Data for Progress-2020-07-23,1,Data for Progress,none,synthetic://fixtures/polls,429ffea9e813181fe126f2eb778841c9cb85f2116e95df53dbc893927a4ef582,2020-07-20,2020-07-23,2020-07-23,,2026-09-13T15:08:13.880679+00:00,2020-07-23,,2020-07-23,2020-07-23,senate-2020,US_SENATE,FL,senate-2020-FL,RV,500,Online,49.46,50.54,4.5,0.5,-1.079,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-FL-16-42,study-2020-FL-Emerson-2020-09-22,1,Emerson,none,synthetic://fixtures/polls,7d2a76b9dfae593c9c386344f32b6c7e3fb32786ca50c1751b33461bb21c1e05,2020-09-20,2020-09-22,2020-09-23,,2026-09-13T15:08:13.880679+00:00,2020-09-23,,2020-09-23,2020-09-22,senate-2020,US_SENATE,FL,senate-2020-FL,LV,600,Online,50.41,49.59,3.99,0.24,0.818,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-HI-0-11,study-2020-HI-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,db93d3d07f9c6a744dcc090756e74231e786aa684dc6c0da826f3c0a21379e84,2020-09-16,2020-09-19,2020-09-20,,2026-09-13T15:08:13.880679+00:00,2020-09-20,,2020-09-20,2020-09-19,senate-2020,US_SENATE,HI,senate-2020-HI,RV,750,Online,63.61,36.39,2.35,0.33,27.222,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-HI-1-59,study-2020-HI-Quinnipiac-2020-09-05,1,Quinnipiac,none,synthetic://fixtures/polls,a82eaf50fad897231ca6eceffec389e8e09cc0d727c0bd4a95b84bdaa9d239bc,2020-09-03,2020-09-05,2020-09-05,,2026-09-13T15:08:13.880679+00:00,2020-09-05,,2020-09-05,2020-09-05,senate-2020,US_SENATE,HI,senate-2020-HI,LV,1200,Live Phone,64.26,35.74,3.55,0.56,28.527,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-HI-2-104,study-2020-HI-RMG Research-2020-07-22,1,RMG Research,none,synthetic://fixtures/polls,78ffc7ee024739a9f07b9a65e6da25a6c5f2f9d07f7290c913e156774f46f788,2020-07-19,2020-07-22,2020-07-23,,2026-09-13T15:08:13.880679+00:00,2020-07-23,,2020-07-23,2020-07-22,senate-2020,US_SENATE,HI,senate-2020-HI,LV,600,IVR/Online,61.76,38.24,2.32,1.38,23.52,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-HI-3-34,study-2020-HI-YouGov-2020-09-30,1,YouGov,none,synthetic://fixtures/polls,d842a6a200fc3ea853681505933e193ca53a1dff96573296f4c00744dc6ca928,2020-09-27,2020-09-30,2020-10-01,,2026-09-13T15:08:13.880679+00:00,2020-10-01,,2020-10-01,2020-09-30,senate-2020,US_SENATE,HI,senate-2020-HI,RV,900,Live Phone,66.87,33.13,2.32,1.8,33.731,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-HI-4-48,study-2020-HI-PPP-2020-09-16,1,PPP,none,synthetic://fixtures/polls,4557d367b18dee53afc153bd4fd3dba42bec07908b56cc0cfc2913222eac139b,2020-09-13,2020-09-16,2020-09-16,,2026-09-13T15:08:13.880679+00:00,2020-09-16,,2020-09-16,2020-09-16,senate-2020,US_SENATE,HI,senate-2020-HI,LV,500,Live Phone,66.37,33.63,3.77,0.72,32.749,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-IN-0-95,study-2020-IN-Emerson-2020-07-31,1,Emerson,none,synthetic://fixtures/polls,294d7fb1739b8fd4efd50aa40907061eee0881cbc7e616a7fb584e9b93e3bcea,2020-07-28,2020-07-31,2020-08-01,,2026-09-13T15:08:13.880679+00:00,2020-08-01,,2020-08-01,2020-07-31,senate-2020,US_SENATE,IN,senate-2020-IN,LV,400,Online,39.09,60.91,4.08,0.41,-21.814,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-IN-1-145,study-2020-IN-PPP-tracker,1,PPP,none,synthetic://fixtures/polls,32f7499172a857907d2860ad9f1353725a29dc5fcdc52c4c68d67f733924f432,2020-09-29,2020-10-02,2020-10-03,,2026-09-13T15:08:13.880679+00:00,2020-10-03,,2020-10-03,2020-10-02,senate-2020,US_SENATE,IN,senate-2020-IN,LV,750,IVR/Online,42.0,58.0,2.0,0.65,-16.007,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-IN-2-48,study-2020-IN-PPP-tracker,1,PPP,none,synthetic://fixtures/polls,75bbd0e73356a1eb2f37689d0fafeea6e2154e9a7bbaae7c4419b9558b8b72a4,2020-09-28,2020-10-01,2020-10-02,,2026-09-13T15:08:13.880679+00:00,2020-10-02,,2020-10-02,2020-10-01,senate-2020,US_SENATE,IN,senate-2020-IN,LV,500,Online,45.91,54.09,5.35,0.8,-8.176,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-IN-3-77,study-2020-IN-PPP-tracker,1,PPP,none,synthetic://fixtures/polls,8977424c3bbe325d584403d821d96bb5f59d657a8703c9be12d2953cc2792720,2020-09-27,2020-09-30,2020-10-01,,2026-09-13T15:08:13.880679+00:00,2020-10-01,,2020-10-01,2020-09-30,senate-2020,US_SENATE,IN,senate-2020-IN,LV,900,IVR/Online,44.05,55.95,5.04,0.53,-11.895,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-IN-4-23,study-2020-IN-Siena-2020-10-11,1,Siena,none,synthetic://fixtures/polls,0c10c260ab79d6531a306c2bbeca16b01a582a1238408e390547362c2c3608e0,2020-10-07,2020-10-11,2020-10-12,,2026-09-13T15:08:13.880679+00:00,2020-10-12,,2020-10-12,2020-10-11,senate-2020,US_SENATE,IN,senate-2020-IN,LV,1200,Online,45.93,54.07,3.17,1.04,-8.148,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-IN-5-69,study-2020-IN-SurveyUSA-2020-08-26,1,SurveyUSA,none,synthetic://fixtures/polls,bf8c5a34094584a9d57281ecc102846afe27c519512b8c120cc746038044205d,2020-08-23,2020-08-26,2020-08-27,,2026-09-13T15:08:13.880679+00:00,2020-08-27,,2020-08-27,2020-08-26,senate-2020,US_SENATE,IN,senate-2020-IN,RV,1200,IVR/Online,46.02,53.98,1.85,1.4,-7.957,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-IN-6-99,study-2020-IN-Siena-2020-07-27,1,Siena,none,synthetic://fixtures/polls,6c92caded46cdb5b3a35af8a2e20db764201db4f14a6369edf20407534d622c2,2020-07-25,2020-07-27,2020-07-28,,2026-09-13T15:08:13.880679+00:00,2020-07-28,,2020-07-28,2020-07-27,senate-2020,US_SENATE,IN,senate-2020-IN,LV,600,Online,38.47,61.53,3.54,0.7,-23.067,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-MD-0-128,study-2020-MD-SurveyUSA-tracker,1,SurveyUSA,none,synthetic://fixtures/polls,9716de84c1911ffa581576216073495dfb6318154a063f972f4b0e2d405993a8,2020-09-06,2020-09-09,2020-09-10,,2026-09-13T15:08:13.880679+00:00,2020-09-10,,2020-09-10,2020-09-09,senate-2020,US_SENATE,MD,senate-2020-MD,LV,750,Online,62.88,37.12,4.76,0.77,25.754,False,include,,fixtures-v1,2026-09-13T15:08:13.880679+00:00,
poll-2020-MD-1-117,study-2020-MD-SurveyUSA-tracker,1,SurveyUSA,none,synthetic://fixtures/polls,5ec15e222c48cce4d0736048f09ddb031623c3d84537ab560d7676f82966eb77,2020-09-05,2020-09-08,2020-09-09,,2026-09-13T15:08:13.880679+00:00,2020-09-09,,2020-09-09,2020-09-08,senate-2020,US_SENATE,MD,senate-2020-MD,RV,900,IVR/Online,59.79,40.21,5.76,1.28,19.59,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MD-2-63,study-2020-MD-Trafalgar-2020-09-01,1,Trafalgar,none,synthetic://fixtures/polls,d5814acb06360161462f7b7d87d5488d0f1378aa20cae0d5c72dfc9b9922a225,2020-08-29,2020-09-01,2020-09-02,,2026-09-13T15:08:13.881678+00:00,2020-09-02,,2020-09-02,2020-09-01,senate-2020,US_SENATE,MD,senate-2020-MD,RV,750,Online,63.47,36.53,5.14,0.84,26.937,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MD-3-88,study-2020-MD-SurveyUSA-2020-08-07,1,SurveyUSA,none,synthetic://fixtures/polls,933889ee2cd2c7bda37a4c67e73905fcea47dde0bd3bbcfb117d413ff61b254c,2020-08-04,2020-08-07,2020-08-08,,2026-09-13T15:08:13.881678+00:00,2020-08-08,,2020-08-08,2020-08-07,senate-2020,US_SENATE,MD,senate-2020-MD,LV,1200,Live Phone,62.29,37.71,2.92,0.5,24.571,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MD-4-104,study-2020-MD-Emerson-2020-07-22,1,Emerson,none,synthetic://fixtures/polls,b5521d94d2935fcd849a79ac2ad593393cdec73a0abf88eacc11e5b6dac59b71,2020-07-19,2020-07-22,2020-07-22,,2026-09-13T15:08:13.881678+00:00,2020-07-22,,2020-07-22,2020-07-22,senate-2020,US_SENATE,MD,senate-2020-MD,LV,400,Live Phone,61.42,38.58,3.56,0.79,22.841,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MD-5-87,study-2020-MD-Marist-2020-08-08,1,Marist,none,synthetic://fixtures/polls,b225915d4cdeaaeafb2e0be8de8c36e7de12aa98977d9065a212536aaf200a33,2020-08-06,2020-08-08,2020-08-09,,2026-09-13T15:08:13.881678+00:00,2020-08-09,,2020-08-09,2020-08-08,senate-2020,US_SENATE,MD,senate-2020-MD,LV,1200,Live Phone,62.44,37.56,2.22,1.01,24.89,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-0-54,study-2020-MI-SurveyUSA-tracker,1,SurveyUSA,none,synthetic://fixtures/polls,da2a6ba074eb5b6048610551b0f8c61d1e2cbf2c5e0ca893ac60fdbb4f77cf6b,2020-09-14,2020-09-17,2020-09-18,,2026-09-13T15:08:13.881678+00:00,2020-09-18,,2020-09-18,2020-09-17,senate-2020,US_SENATE,MI,senate-2020-MI,LV,400,IVR/Online,50.9,49.1,6.97,1.66,1.799,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-1-143,study-2020-MI-SurveyUSA-tracker,1,SurveyUSA,none,synthetic://fixtures/polls,a806cca406c75a27d2ccffded5a888069b2b96715b3b4cdc53868d024ae4cdde,2020-09-13,2020-09-16,2020-09-17,,2026-09-13T15:08:13.881678+00:00,2020-09-17,,2020-09-17,2020-09-16,senate-2020,US_SENATE,MI,senate-2020-MI,LV,900,Online,53.35,46.65,5.92,0.91,6.697,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-2-39,study-2020-MI-Marist-2020-09-25,1,Marist,none,synthetic://fixtures/polls,25ceb24654adb9b0af2d48408cea98fa39b39ab3ceef9bbf225bb7b0bbe8703d,2020-09-21,2020-09-25,2020-09-25,,2026-09-13T15:08:13.881678+00:00,2020-09-25,,2020-09-25,2020-09-25,senate-2020,US_SENATE,MI,senate-2020-MI,LV,900,Live Phone,54.03,45.97,4.34,1.0,8.057,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-3-131,study-2020-MI-Siena-2020-06-25,1,Siena,none,synthetic://fixtures/polls,e7ad8b2a5a9fd8dee4a9f6faf73f0f74f4f53adfc51fe389d509310e2799602e,2020-06-21,2020-06-25,2020-06-26,,2026-09-13T15:08:13.881678+00:00,2020-06-26,,2020-06-26,2020-06-25,senate-2020,US_SENATE,MI,senate-2020-MI,RV,1200,Live Phone,54.35,45.65,5.0,1.15,8.694,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-4-98,study-2020-MI-SurveyUSA-2020-07-28,1,SurveyUSA,none,synthetic://fixtures/polls,db5fec8fe509641a6a83ecf81fc38bd92b11669f672245f1775ef25eca944288,2020-07-24,2020-07-28,2020-07-29,,2026-09-13T15:08:13.881678+00:00,2020-07-29,,2020-07-29,2020-07-28,senate-2020,US_SENATE,MI,senate-2020-MI,LV,1200,Live Phone,52.67,47.33,3.37,1.15,5.338,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-5-89,study-2020-MI-Trafalgar-2020-08-06,1,Trafalgar,none,synthetic://fixtures/polls,9708db3ac001862066fcf4f255f9779628160057ccd7bcab9359e2a3fdf07aba,2020-08-04,2020-08-06,2020-08-07,,2026-09-13T15:08:13.881678+00:00,2020-08-07,,2020-08-07,2020-08-06,senate-2020,US_SENATE,MI,senate-2020-MI,RV,500,Live Phone,50.56,49.44,4.26,0.72,1.127,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-6-61,study-2020-MI-PPP-2020-09-03,1,PPP,none,synthetic://fixtures/polls,5de2cd2ab40a1b31250140a1f02b5cb9996242649cf7de3cc3c1899bda584de6,2020-09-01,2020-09-03,2020-09-04,,2026-09-13T15:08:13.881678+00:00,2020-09-04,,2020-09-04,2020-09-03,senate-2020,US_SENATE,MI,senate-2020-MI,LV,750,Online,50.32,49.68,1.31,1.11,0.639,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-7-59,study-2020-MI-Trafalgar-2020-09-05,1,Trafalgar,none,synthetic://fixtures/polls,7d89a68c8e8e389a25b8307025979b9c16b74a77c02260f52ac17adbc3af75c9,2020-09-01,2020-09-05,2020-09-06,,2026-09-13T15:08:13.881678+00:00,2020-09-06,,2020-09-06,2020-09-05,senate-2020,US_SENATE,MI,senate-2020-MI,LV,600,IVR/Online,55.4,44.6,4.76,0.38,10.798,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-8-68,study-2020-MI-Quinnipiac-2020-08-27,1,Quinnipiac,none,synthetic://fixtures/polls,b4e789e7ae3f0ebc93f0cc4f1296c79a1a920b77579ebc3880b155da362c9eb4,2020-08-25,2020-08-27,2020-08-27,,2026-09-13T15:08:13.881678+00:00,2020-08-27,,2020-08-27,2020-08-27,senate-2020,US_SENATE,MI,senate-2020-MI,LV,750,IVR/Online,47.83,52.17,3.24,0.17,-4.331,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-9-27,study-2020-MI-SurveyUSA-2020-10-07,1,SurveyUSA,none,synthetic://fixtures/polls,499a21727319ba85475e48925089dd1788be9c0695c92c720f20772352019664,2020-10-05,2020-10-07,2020-10-08,,2026-09-13T15:08:13.881678+00:00,2020-10-08,,2020-10-08,2020-10-07,senate-2020,US_SENATE,MI,senate-2020-MI,RV,400,Live Phone,53.11,46.89,4.2,0.51,6.213,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MI-10-48,study-2020-MI-SurveyUSA-2020-09-16,1,SurveyUSA,none,synthetic://fixtures/polls,11e9f371192ab39e3b4822c199fd963cb95f6a4e6fd98d910c14d30c7496c66b,2020-09-14,2020-09-16,2020-09-16,,2026-09-13T15:08:13.881678+00:00,2020-09-16,,2020-09-16,2020-09-16,senate-2020,US_SENATE,MI,senate-2020-MI,LV,1200,IVR/Online,52.22,47.78,5.35,1.33,4.439,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
poll-2020-MO-0-86,study-2020-MO-Emerson-2020-08-09,1,Emerson,none,synthetic://fixtures/polls,5ccdbc429894fee435fe9c64c32e14da480572c85832abef541293360f1b31ca,2020-08-06,2020-08-09,2020-08-10,,2026-09-13T15:08:13.881678+00:00,2020-08-10,,2020-08-10,2020-08-09,senate-2020,US_SENATE,MO,senate-2020-MO,LV,1200,Live Phone,43.62,56.38,4.53,1.4,-12.766,False,include,,fixtures-v1,2026-09-13T15:08:13.881678+00:00,
