poll_id,study_id,release_version,pollster_id,sponsor_id,source_url,raw_hash,field_start,field_end,published_at,corrected_at,retrieved_at,valid_from,valid_to,available_at,event_time,election_id,office,state,race_id,population,sample_size,mode,dem_share,rep_share,undecided,other_share,two_party_margin,partisan,exclusion_status,exclusion_reason,parser_version,normalized_at,supersedes,geography_version_id,candidate_set_version,question_id,frame,recruitment,language,design_effect,leaners_included,multiway,questionnaire_hash,dem_candidate_id,dem_candidate_name,rep_candidate_id,rep_candidate_name,matchup_id,hypothetical,contest_kind,seat_name,election_stage
fte-72309-135657,fte-study-72309,1,Swayable,nan,https://www.swayable.com/polls/2020-10-28.html,07cd72c59a712e59936896efb69aa5a9579e21f62d42df6da6d339182aec77b2,2020-10-23,2020-10-26,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-26,senate-2020,US_SENATE,VA,senate-2020-VA,LV,332.0,Online Ad,59.7,40.3,0.0,0.0,19.4,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:14760|15688,135657,,,en,1.0,True,False,,14760,Mark R. Warner,15688,Daniel M. Gade,14760|15688,False,regular,Class II,general
fte-72311-135660,fte-study-72311,1,Kiaer Research,nan,https://kiaerresearch.com/oct-2020-poll,7c77a7585d0f8de5e3e31a1fa78c20a0b40085b2eaddce9f8768b11aa620cfdd,2020-10-21,2020-10-28,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-28,senate-2020,US_SENATE,MI,senate-2020-MI,LV,669.0,IVR/Online Opt-In Panel,57.207,42.793,0.0,0.0,14.414,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,135660,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72321-135684,fte-study-72321,1,Cardinal Point Analytics (CardinalGPS),North State Journal,https://nsjonline.com/wp-content/uploads/2020/10/NSJ-CPA-2020-10-29-POLL_Results.pdf,70c28e7ddeb23c88232cbad85de44703d027c81a4fab46da2cea3e01a8f71895,2020-10-27,2020-10-28,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-28,senate-2020,US_SENATE,NC,senate-2020-NC,LV,750.0,IVR/Live Phone,46.967,53.033,0.0,0.0,-6.066,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,135684,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72326-135697,fte-study-72326,1,Rasmussen,nan,https://bit.ly/3oEwIrf,ebabf2fff213d4d95bdad3b4509405d6424258fd3f1fcebe1910a12dd44ff035,2020-10-28,2020-10-29,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-29,senate-2020,US_SENATE,NC,senate-2020-NC,LV,800.0,IVR/Online Opt-In Panel,51.648,48.352,0.0,0.0,3.297,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,135697,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72331-135705,fte-study-72331,1,Marist,NBC News,https://www.documentcloud.org/documents/7279122-Xyz-NBCNews-Marist-Poll-NC-Annotated.html,72afdbb496abe2d20801e3a6ebbfa6f6a08544bf7d686b570ce73bb06f6fe86c,2020-10-25,2020-10-28,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-28,senate-2020,US_SENATE,NC,senate-2020-NC,RV,1049.0,Live Phone,55.208,44.792,0.0,0.0,10.417,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,135705,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72331-135706,fte-study-72331,1,Marist,NBC News,https://www.documentcloud.org/documents/7279122-Xyz-NBCNews-Marist-Poll-NC-Annotated.html,8e3b33fe7d10d84ab92f7be3fc4937a5bff06eef840b8275b0104393235bbe98,2020-10-25,2020-10-28,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-28,senate-2020,US_SENATE,NC,senate-2020-NC,LV,800.0,Live Phone,55.208,44.792,0.0,0.0,10.417,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,135706,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72332-135711,fte-study-72332,1,East Carolina University,nan,https://surveyresearch-ecu.reportablenews.com/pr/ecu-poll-biden-and-cunningham-hold-slim-leads-in-north-carolina-cooper-remains-ahead-as-election-day-nears,c95c688ee302c5174c38f27d1d67254b5fa5bcf39bc3ecfdfe50d22864cd3434,2020-10-27,2020-10-28,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-28,senate-2020,US_SENATE,NC,senate-2020-NC,LV,1103.0,IVR/Online Opt-In Panel,50.813,49.187,0.0,0.0,1.626,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,135711,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72333-135713,fte-study-72333,1,PPP,Progress Michigan,https://progressmichigan.org/wp-content/uploads/2020/10/LE-Newsletter-Issue8.pdf,4d50acb5f21409d6e54917ede3064b4775021192e0981dcb6371c7b766bbe199,2020-10-29,2020-10-30,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-30,senate-2020,US_SENATE,MI,senate-2020-MI,LV,745.0,IVR/Text,55.102,44.898,0.0,0.0,10.204,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,135713,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72334-135715,fte-study-72334,1,University of Wyoming,nan,http://www.uwyo.edu/uw/news/2020/10/uw-survey-wyoming-voters-prefer-trump-to-biden.html,a180690901916d18ac16301c75bb2754d3b71863d648e05dfa04e633a2fac619,2020-10-08,2020-10-28,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-28,senate-2020,US_SENATE,WY,senate-2020-WY,LV,614.0,Live Phone,31.707,68.293,0.0,0.0,-36.585,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:16005|14769,135715,,,en,1.0,True,False,,16005,Merav Ben-David,14769,Cynthia M. Lummis,16005|14769,False,regular,Class II,general
fte-72335-135888,fte-study-72335,1,RMG Research,PoliticalIQ,http://politicaliq.com/2020/10/31/michigan-senate-peters-d-50-james-r-41/,de3820303aec8cb7f1920abe24ba88899d9fa4b2c68ff8f8cb03231960b73bc4,2020-10-27,2020-10-29,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-29,senate-2020,US_SENATE,MI,senate-2020-MI,LV,800.0,IVR/Text-to-Web/Online Ad,54.945,45.055,0.0,0.0,9.89,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,135888,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72336-135719,fte-study-72336,1,Landmark Communications,WSB-TV,https://www.documentcloud.org/documents/7279640-WSBTV-Landmark-GA-Poll-PresSenate-10-27-28-20.html,7bacecbf4a92f2ec7d5cbcf56b22a26d8fafbb43f3cecf76046ca5358c1a85f7,2020-10-28,2020-10-28,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-28,senate-2020,US_SENATE,GA,senate-2020-GA,LV,750.0,IVR/Live Phone,50.053,49.947,0.0,0.0,0.106,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:14567|14568,135719,,,en,1.0,True,False,,14567,Jon Ossoff,14568,David A. Perdue,14567|14568,False,regular,Class II,general
fte-72397-135839,fte-study-72397,1,Meeting Street Insights,Carolina Partnership for Reform,https://cprnc.org/2020/10/30/democrats-lead-court-contests-council-of-state-races-close/,3efa2de0c51aa3cbfd16b413d2b65dfc7d27fb90ca81d67a87c53ca0d9ac659b,2020-10-24,2020-10-27,2020-10-30,,2026-09-19T19:38:33.035596+00:00,2020-10-30,,2020-10-30,2020-10-27,senate-2020,US_SENATE,NC,senate-2020-NC,LV,600.0,Live Phone,52.222,47.778,0.0,0.0,4.444,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,135839,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72400-136020,fte-study-72400,1,Research & Polling,Albuquerque Journal,https://www.abqjournal.com/1513177/lujan-leads-ronchetti-in-race-for-us-senate.html,7ce6aa2e6fd529d7d6175439c911d4f6e114aa19457dc1153350ff87a5436adc,2020-10-23,2020-10-29,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-29,senate-2020,US_SENATE,NM,senate-2020-NM,LV,1180.0,Live Phone,54.167,45.833,0.0,0.0,8.333,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13626|14622,136020,,,en,1.0,True,False,,13626,Ben Ray Luján,14622,Mark V. Ronchetti,13626|14622,False,regular,Class II,general
fte-72402-135856,fte-study-72402,1,Roanoke College,nan,https://www.roanoke.edu/about/news/rc_poll_politics_poll_oct31,fe7f469ee22a7ab4a37f7321f05eca88e23dd5981abbe6b0d3e5a961cb633aac,2020-10-23,2020-10-29,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-29,senate-2020,US_SENATE,VA,senate-2020-VA,LV,802.0,Live Phone,58.511,41.489,0.0,0.0,17.021,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:14760|15688,135856,,,en,1.0,True,False,,14760,Mark R. Warner,15688,Daniel M. Gade,14760|15688,False,regular,Class II,general
fte-72405-135861,fte-study-72405,1,PPP,nan,https://www.publicpolicypolling.com/wp-content/uploads/2020/10/MinnesotaResultsOctober2020.pdf,10d576e9030b3a3d3d78aa56ebaeb26e82e2ef46cae3fea7ac461ffe752fce5f,2020-10-29,2020-10-30,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-30,senate-2020,US_SENATE,MN,senate-2020-MN,LV,770.0,IVR/Text,54.839,45.161,0.0,0.0,9.677,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:15691|15692,135861,,,en,1.0,True,False,,15691,Tina Smith,15692,Jason Lewis,15691|15692,False,regular,Class II,general
fte-72412-135871,fte-study-72412,1,Y2 Analytics,nan,https://www.sltrib.com/news/politics/2020/10/31/trump-up-over-biden-new/,0bf3d8e2eb39fb39f3cb172e0de636fd8094db9fa2265536802a6ce31df91882,2020-10-15,2020-10-24,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-24,senate-2020,US_SENATE,AZ,senate-2020-AZ-special,LV,700.0,Live Phone/Online Opt-In Panel,52.041,47.959,0.0,0.0,4.082,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13445|13446,135871,,,en,1.0,True,False,,13445,Mark Kelly,13446,Martha McSally,13445|13446,False,special,Class III,general
fte-72416-135878,fte-study-72416,1,CNN-SSRS,nan,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_mi.pdf,8cf06fab04938326a87329f52cafaaa4905938ffb52a204044d365dcd797e69c,2020-10-23,2020-10-30,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-30,senate-2020,US_SENATE,MI,senate-2020-MI,LV,907.0,Live Phone,56.522,43.478,0.0,0.0,13.043,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,135878,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72416-135879,fte-study-72416,1,CNN-SSRS,nan,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_mi.pdf,08ffffab5aed82f0b004c6bda2e6f1db690ac7edc3b400232f5b33f823283607,2020-10-23,2020-10-30,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-30,senate-2020,US_SENATE,MI,senate-2020-MI,RV,953.0,Live Phone,57.143,42.857,0.0,0.0,14.286,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,135879,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72417-135886,fte-study-72417,1,CNN-SSRS,nan,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_az.pdf,52cdbfcf984958096c9f116e557791399f42c3f488240f9b503c4c7dde888f42,2020-10-23,2020-10-30,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-30,senate-2020,US_SENATE,AZ,senate-2020-AZ-special,LV,865.0,Live Phone,53.608,46.392,0.0,0.0,7.216,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13445|13446,135886,,,en,1.0,True,False,,13445,Mark Kelly,13446,Martha McSally,13445|13446,False,special,Class III,general
fte-72417-135887,fte-study-72417,1,CNN-SSRS,nan,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_az.pdf,9c23f8cef9780f12a0380d6264f2bab542df9266a5935300f8011eee525c51e5,2020-10-23,2020-10-30,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-30,senate-2020,US_SENATE,AZ,senate-2020-AZ-special,RV,892.0,Live Phone,53.125,46.875,0.0,0.0,6.25,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13445|13446,135887,,,en,1.0,True,False,,13445,Mark Kelly,13446,Martha McSally,13445|13446,False,special,Class III,general
fte-72418-135889,fte-study-72418,1,CNN-SSRS,nan,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_nc.pdf,c78cf2c8941785ae7fdcb176c7b8fe7cfa1081ccf2f3f0e0f777d1f4190c256a,2020-10-23,2020-10-30,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-30,senate-2020,US_SENATE,NC,senate-2020-NC,LV,901.0,Live Phone,51.648,48.352,0.0,0.0,3.297,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,135889,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72418-135890,fte-study-72418,1,CNN-SSRS,nan,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_nc.pdf,ecaa76827806222c4962e3998c3c196ef17f7f4aa2d45657096c0731ba6bf7fa,2020-10-23,2020-10-30,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-30,senate-2020,US_SENATE,NC,senate-2020-NC,RV,932.0,Live Phone,51.136,48.864,0.0,0.0,2.273,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,135890,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72420-135893,fte-study-72420,1,Selzer,Des Moines Register | Mediacom,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2020/10/31/election-2020-iowa-poll-greenfield-ernst-us-senate-race-voters/6055545002/,70212ba65418d363e81c30b4a217b8ff11bef3710516cdcece1a809f500a8c42,2020-10-26,2020-10-29,2020-10-31,,2026-09-19T19:38:33.035596+00:00,2020-10-31,,2020-10-31,2020-10-29,senate-2020,US_SENATE,IA,senate-2020-IA,LV,814.0,Live Phone,47.727,52.273,0.0,0.0,-4.545,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13466|13467,135893,,,en,1.0,True,False,,13466,Theresa Greenfield,13467,Joni K. Ernst,13466|13467,False,regular,Class II,general
fte-72478-136021,fte-study-72478,1,Siena-NYT,nan,https://int.nyt.com/data/documenttools/az-fl-pa-wi/bc6b622f38350414/full.pdf,d3b95730e0aea07624dd3ea00e56212ad42aca59de03e7fef814eb37fa346a21,2020-10-26,2020-10-30,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-30,senate-2020,US_SENATE,AZ,senate-2020-AZ-special,LV,1252.0,Live Phone,53.763,46.237,0.0,0.0,7.527,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13445|13446,136021,,,en,1.0,True,False,,13445,Mark Kelly,13446,Martha McSally,13445|13446,False,special,Class III,general
fte-72483-136026,fte-study-72483,1,EPIC/MRA,WOOD TV 8,https://www.woodtv.com/wp-content/uploads/sites/51/2020/10/2020-Second-October-EPICMRA-poll-110120.pdf,9ab8687978a5dedd7f450768ba52da3bb0ba3b14769ff3127f398c2235f02f0f,2020-10-25,2020-10-28,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-28,senate-2020,US_SENATE,MI,senate-2020-MI,LV,600.0,Live Phone,52.809,47.191,0.0,0.0,5.618,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,136026,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72487-136038,fte-study-72487,1,Emerson,nan,https://emersonpolling.reportablenews.com/pr/super-poll-sunday-polling-in-the-midwest-shows-biden-ahead-in-michigan-and-tight-races-in-ohio-and-iowa,5c2d1e51fe562336ed3dcb4c734df480be116fcf2a5dbc9c0f1314f06d181816,2020-10-29,2020-10-31,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-31,senate-2020,US_SENATE,MI,senate-2020-MI,LV,700.0,IVR/Online Opt-In Panel/Text-to-Web,52.965,47.035,0.0,0.0,5.93,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,136038,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72489-136039,fte-study-72489,1,Emerson,nan,https://emersonpolling.reportablenews.com/pr/super-poll-sunday-polling-in-the-midwest-shows-biden-ahead-in-michigan-and-tight-races-in-ohio-and-iowa,0035ae7894be5eb27e45a829c6184ea31a94e8b02e55977904eaaef8df17b030,2020-10-29,2020-10-31,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-31,senate-2020,US_SENATE,IA,senate-2020-IA,LV,604.0,IVR/Online Opt-In Panel/Text-to-Web,51.574,48.426,0.0,0.0,3.147,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13466|13467,136039,,,en,1.0,True,False,,13466,Theresa Greenfield,13467,Joni K. Ernst,13466|13467,False,regular,Class II,general
fte-72492-136045,fte-study-72492,1,InsiderAdvantage,Center for American Greatness,https://overland.amgreatness.com/app/uploads/2020/10/IOWA-POLL-102020.pdf,d0e0e9653adfb317ac1966f0b2cbce2c61b3ba9e71d35b78d21b5608bbe92445,2020-10-30,2020-10-30,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-30,senate-2020,US_SENATE,IA,senate-2020-IA,LV,400.0,IVR/Live Phone,47.077,52.923,0.0,0.0,-5.846,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13466|13467,136045,,,en,1.0,True,False,,13466,Theresa Greenfield,13467,Joni K. Ernst,13466|13467,False,regular,Class II,general
fte-72493-136047,fte-study-72493,1,Mitchell,nan,https://www.realclearpolitics.com/docs/2020/Mitchell_Poll_MI_November_1_2020.pdf,4888d422d1b9bc0c333d640cab7ef7abdc756ba6acd7f060b62434ba260149a1,2020-10-29,2020-10-29,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-29,senate-2020,US_SENATE,MI,senate-2020-MI,LV,817.0,IVR/Text,52.836,47.164,0.0,0.0,5.672,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,136047,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72495-136051,fte-study-72495,1,Emerson,nan,https://emersonpolling.reportablenews.com/pr/super-poll-sunday-toss-ups-in-nevada-and-arizona,82bae80f506771e08b9e07a2d286d3d5f8348ebd8eb92fb914e684303d296cf7,2020-10-29,2020-10-31,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-31,senate-2020,US_SENATE,AZ,senate-2020-AZ-special,LV,732.0,IVR/Online Opt-In Panel/Text-to-Web,51.379,48.621,0.0,0.0,2.758,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13445|13446,136051,,,en,1.0,True,False,,13445,Mark Kelly,13446,Martha McSally,13445|13446,False,special,Class III,general
fte-72498-136057,fte-study-72498,1,Gravis Marketing (2020 and earlier),nan,https://gravismarketing.com/texas-poll/,46f8f9bcdd41d06d3844329d8062a276ae53dbec07a6c4ab1740b9ebb29037d8,2020-10-27,2020-10-28,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-28,senate-2020,US_SENATE,TX,senate-2020-TX,LV,670.0,IVR/Online Opt-In Panel,46.739,53.261,0.0,0.0,-6.522,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13459|13444,136057,,,en,1.0,True,False,,13459,Mary Jennings Hegar,13444,John Cornyn,13459|13444,False,regular,Class II,general
fte-72503-136064,fte-study-72503,1,St. Cloud State,nan,https://www.sctimes.com/story/news/politics/elections/2020/11/01/scsu-survey-poll-minnesota-deep-divided-issues-biden-polls-trump/6113394002/,922676d6b2c44930aaa1c9dc0a7ac8a54effb3b999e949257c57b88c58d8db40,2020-10-10,2020-10-29,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-29,senate-2020,US_SENATE,MN,senate-2020-MN,A,372.0,Live Phone,59.551,40.449,0.0,0.0,19.101,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:15691|15692,136064,,,en,1.0,True,False,,15691,Tina Smith,15692,Jason Lewis,15691|15692,False,regular,Class II,general
fte-72508-136079,fte-study-72508,1,Ipsos,Reuters,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_michigan_state_poll_w6_11_01_2020_0.pdf,9022f9ebc4322ea5ceb2677bac80d64d6e762af29ad9b349f6d76dd2a3322273,2020-10-27,2020-11-01,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-11-01,senate-2020,US_SENATE,MI,senate-2020-MI,LV,654.0,Probability Panel,53.684,46.316,0.0,0.0,7.368,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13453|13454,136079,,,en,1.0,True,False,,13453,Gary C. Peters,13454,John James,13453|13454,False,regular,Class II,general
fte-72511-136078,fte-study-72511,1,Emerson,nan,https://emersonpolling.reportablenews.com/pr/super-poll-sunday-biden-with-slight-lead-over-trump-in-pennsylvania-maine-s-second-district-competitive,be141eccac1864cf2d2c3445d4a711dc5dce440aa2c05d40f00cb1608310805b,2020-10-29,2020-10-31,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-31,senate-2020,US_SENATE,ME,senate-2020-ME,LV,611.0,IVR/Text-to-Web,50.964,49.036,0.0,0.0,1.927,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13455|13456,136078,,,en,1.0,True,False,,13455,Sara I. Gideon,13456,Susan M. Collins,13455|13456,False,regular,Class II,general
fte-72515-136085,fte-study-72515,1,Emerson,nan,https://emersonpolling.reportablenews.com/pr/super-poll-sunday-democrats-within-striking-distance-in-key-southern-states,cca9e13857e26818c1c108272e7d1399bae58ea20c3d4c04c5e6e0cdf06be619,2020-10-29,2020-10-31,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-31,senate-2020,US_SENATE,NC,senate-2020-NC,LV,855.0,IVR/Online Opt-In Panel/Text-to-Web,51.639,48.361,0.0,0.0,3.279,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:13468|13461,136085,,,en,1.0,True,False,,13468,Cal Cunningham,13461,Thomas Roland Tillis,13468|13461,False,regular,Class II,general
fte-72517-136086,fte-study-72517,1,Emerson,nan,https://emersonpolling.reportablenews.com/pr/super-poll-sunday-democrats-within-striking-distance-in-key-southern-states,bf529d04d50e9ebe715dac50fc777353c0c23b5556ce650aeacd570d497bb0f3,2020-10-29,2020-10-31,2020-11-01,,2026-09-19T19:38:33.035596+00:00,2020-11-01,,2020-11-01,2020-10-31,senate-2020,US_SENATE,GA,senate-2020-GA,LV,749.0,IVR/Online Opt-In Panel/Text-to-Web,50.674,49.326,0.0,0.0,1.347,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:14567|14568,136086,,,en,1.0,True,False,,14567,Jon Ossoff,14568,David A. Perdue,14567|14568,False,regular,Class II,general
